name,code,description,type,codelist
事業所数　第3次　電気・ガス・熱供給・水道業,A19_450,NA,整数型,NA
事業所数　第3次　運輸・通信業,A19_451,NA,整数型,NA
事業所数　第3次　卸売・小売業・飲食業,A19_452,NA,整数型,NA
事業所数　第3次　金融・保険業,A19_453,NA,整数型,NA
事業所数　第3次　不動産業,A19_454,NA,整数型,NA
事業所数　第3次　サービス業,A19_455,NA,整数型,NA
事業所数　第3次　公務,A19_456,NA,整数型,NA
事業所数　第3次　小計,A19_457,NA,整数型,NA
事業所数　分類不能　,A19_458,NA,整数型,NA
従業者数　総数　,A19_459,NA,整数型,NA
従業者数　第1次　農業,A19_460,NA,整数型,NA
従業者数　第1次　林業,A19_461,NA,整数型,NA
従業者数　第1次　漁業,A19_462,NA,整数型,NA
従業者数　第1次　小計,A19_463,NA,整数型,NA
従業者数　第2次　鉱業,A19_464,NA,整数型,NA
従業者数　第2次　建設業,A19_465,NA,整数型,NA
従業者数　第2次　製造業,A19_466,NA,整数型,NA
従業者数　第2次　小計,A19_467,NA,整数型,NA
従業者数　第3次　電気・ガス・熱供給・水道業,A19_468,NA,整数型,NA
従業者数　第3次　運輸・通信業,A19_469,NA,整数型,NA
従業者数　第3次　卸売・小売業・飲食業,A19_470,NA,整数型,NA
従業者数　第3次　金融・保険業,A19_471,NA,整数型,NA
従業者数　第3次　不動産業,A19_472,NA,整数型,NA
従業者数　第3次　サービス業,A19_473,NA,整数型,NA
従業者数　第3次　公務,A19_474,NA,整数型,NA
従業者数　第3次　小計,A19_475,NA,整数型,NA
従業者数　分類不能　,A19_476,NA,整数型,NA
農林業　総面積　,A19_477,NA,整数型,NA
農林業　農振面積　,A19_478,NA,整数型,NA
農林業　耕地面積　総数,A19_479,NA,整数型,NA
農林業　耕地面積　田,A19_480,NA,整数型,NA
農林業　耕地面積　畑,A19_481,NA,整数型,NA
農林業　耕地面積　樹園地,A19_482,NA,整数型,NA
農林業　耕地面積　牧草地,A19_483,NA,整数型,NA
農林業　耕地化率　,A19_484,NA,実数型,NA
農林業　家畜飼育数　乳用牛,A19_485,NA,整数型,NA
農林業　家畜飼育数　肉用牛,A19_486,NA,整数型,NA
農林業　家畜飼育数　豚,A19_487,NA,整数型,NA
農林業　家畜飼育数　鶏,A19_488,NA,整数型,NA
農林業　農道延長　,A19_489,NA,実数型,NA
農林業　林道延長　,A19_490,NA,実数型,NA
農林業　林道延長　内国有林道,A19_491,NA,実数型,NA
農林業　森林面積　総数　,A19_492,NA,整数型,NA
農林業　森林面積　総数　うち人工林,A19_493,NA,整数型,NA
農林業　森林面積　国有林　,A19_494,NA,整数型,NA
農林業　森林面積　国有林　うち人工林,A19_495,NA,整数型,NA
農林業　森林面積　民有林　,A19_496,NA,整数型,NA
農林業　森林面積　民有林　うち人工林,A19_497,NA,整数型,NA
農林業　森林蓄積量　,A19_498,NA,整数型,NA
農林業　備考　,A19_499,NA,文字列型,NA
水産業現況_港湾　水揚高　属人水揚　計(水揚トン数),A19_500,NA,実数型,NA
水産業現況_港湾　水揚高　属人水揚　計(水揚金額),A19_501,NA,実数型,NA
水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚トン数),A19_502,NA,実数型,NA
水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚金額),A19_503,NA,実数型,NA
水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚トン数),A19_504,NA,実数型,NA
水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚金額),A19_505,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　計(水揚トン数),A19_506,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　計(水揚金額),A19_507,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　海面漁業(水揚トン数),A19_508,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　海面漁業(水揚金額),A19_509,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　海面養殖業(水揚トン数),A19_510,NA,実数型,NA
水産業現況_港湾　水揚高　属地水揚　海面養殖業(水揚金額),A19_511,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　計(水揚トン数),A19_512,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　計(水揚金額),A19_513,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　海面漁業(水揚トン数),A19_514,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　海面漁業(水揚金額),A19_515,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　海面養殖業(水揚トン数),A19_516,NA,実数型,NA
水産業現況_漁港　水揚高　属人水揚　海面養殖業(水揚金額),A19_517,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　計(水揚トン数),A19_518,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　計(水揚金額),A19_519,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　海面漁業(水揚トン数),A19_520,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　海面漁業(水揚金額),A19_521,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　海面養殖業(水揚トン数),A19_522,NA,実数型,NA
水産業現況_漁港　水揚高　属地水揚　海面養殖業(水揚金額),A19_523,NA,実数型,NA
経営体　農家戸数　総数　　,A19_524,NA,整数型,NA
経営体　農家戸数　販売農業　専業　,A19_525,NA,整数型,NA
経営体　農家戸数　販売農業　兼業　1種,A19_526,NA,整数型,NA
経営体　農家戸数　販売農業　兼業　2種,A19_527,NA,整数型,NA
経営体　農家戸数　自給的農家　　,A19_528,NA,整数型,NA
経営体　漁家戸数　総数　　,A19_529,NA,整数型,NA
経営体　漁家戸数　専業　　,A19_530,NA,整数型,NA
経営体　漁家戸数　兼業　1種　,A19_531,NA,整数型,NA
経営体　漁家戸数　兼業　2種　,A19_532,NA,整数型,NA
経営体　林家戸数　総数　　,A19_533,NA,整数型,NA
経営体　林家戸数　農家林家　　,A19_534,NA,整数型,NA
経営体　林家戸数　非農家林家　　,A19_535,NA,整数型,NA
経営体　組合数　農業協同組合　組合数（本部）,A19_536,NA,整数型,NA
経営体　組合数　農業協同組合　組合数（支部・支所）,A19_537,NA,整数型,NA
経営体　組合数　農業協同組合　組合員数,A19_538,NA,整数型,NA
経営体　組合数　漁業協同組合　組合数（本部）,A19_539,NA,整数型,NA
経営体　組合数　漁業協同組合　組合数（支部・支所）,A19_540,NA,整数型,NA
経営体　組合数　漁業協同組合　組合員数,A19_541,NA,整数型,NA
経営体　組合数　森林組合　組合数（本部）,A19_542,NA,整数型,NA
経営体　組合数　森林組合　組合数（支部・支所）,A19_543,NA,整数型,NA
経営体　組合数　森林組合　組合員数,A19_544,NA,整数型,NA
生産額　農業　耕種　米,A19_545,NA,実数型,NA
生産額　農業　耕種　麦,A19_546,NA,実数型,NA
生産額　農業　耕種　いも,A19_547,NA,実数型,NA
生産額　農業　耕種　豆･雑穀,A19_548,NA,実数型,NA
生産額　農業　耕種　野菜,A19_549,NA,実数型,NA
生産額　農業　耕種　果実,A19_550,NA,実数型,NA
生産額　農業　耕種　花卉,A19_551,NA,実数型,NA
生産額　農業　耕種　工芸作物,A19_552,NA,実数型,NA
生産額　農業　耕種　その他,A19_553,NA,実数型,NA
生産額　農業　耕種　小計,A19_554,NA,実数型,NA
生産額　農業　養蚕　,A19_555,NA,実数型,NA
生産額　農業　畜産　牛肉,A19_556,NA,実数型,NA
生産額　農業　畜産　豚肉,A19_557,NA,実数型,NA
生産額　農業　畜産　牛乳,A19_558,NA,実数型,NA
生産額　農業　畜産　鶏卵,A19_559,NA,実数型,NA
生産額　農業　畜産　その他,A19_560,NA,実数型,NA
生産額　農業　畜産　小計,A19_561,NA,実数型,NA
生産額　農業　合計　,A19_562,NA,実数型,NA
生産額　林業　木材　用材,A19_563,NA,実数型,NA
生産額　林業　木材　薪炭材,A19_564,NA,実数型,NA
生産額　林業　木炭　,A19_565,NA,実数型,NA
生産額　林業　しいたけ　,A19_566,NA,実数型,NA
生産額　林業　その他　,A19_567,NA,実数型,NA
生産額　林業　合計　,A19_568,NA,実数型,NA
生産額　水産業　魚類　,A19_569,NA,実数型,NA
生産額　水産業　貝類　,A19_570,NA,実数型,NA
生産額　水産業　水産動物　,A19_571,NA,実数型,NA
生産額　水産業　海草類　,A19_572,NA,実数型,NA
生産額　水産業　その他　,A19_573,NA,実数型,NA
生産額　水産業　合計　,A19_574,NA,実数型,NA
生産額　農林水産業総計　　,A19_575,NA,実数型,NA
生産額　備考　　,A19_576,NA,文字列型,NA
観光客数　春　,A19_577,NA,実数型,NA
観光客数　夏　,A19_578,NA,実数型,NA
観光客数　秋　,A19_579,NA,実数型,NA
観光客数　冬　,A19_580,NA,実数型,NA
観光客数　計　,A19_581,NA,実数型,NA
宿泊能力(最盛期)　旅館・ホテル　数,A19_582,NA,整数型,NA
宿泊能力(最盛期)　旅館・ホテル　収容能力,A19_583,NA,整数型,NA
宿泊能力(最盛期)　民宿　数,A19_584,NA,整数型,NA
宿泊能力(最盛期)　民宿　収容能力,A19_585,NA,整数型,NA
宿泊能力　年間宿泊者数　　,A19_586,NA,実数型,NA
自然公園面積　国立公園　,A19_587,NA,実数型,NA
自然公園面積　国定公園　,A19_588,NA,実数型,NA
自然公園面積　県立公園　,A19_589,NA,実数型,NA
観光客数・宿泊能力・自然公園　備考　　,A19_590,NA,文字列型,NA
港湾・航路現況_港湾　港湾利用状況　入港船舶　隻数,A19_591,NA,実数型,NA
港湾・航路現況_港湾　総屯数,A19_592,NA,実数型,NA
港湾・航路現況_港湾　乗降人員　,A19_593,NA,実数型,NA
港湾・航路現況_港湾　海上出入貨物　出,A19_594,NA,実数型,NA
港湾・航路現況_港湾　海上出入貨物　入,A19_595,NA,実数型,NA
港湾・航路現況_港湾　海上出入貨物　計,A19_596,NA,実数型,NA
港湾・航路現況_漁港　港湾利用状況　入港船舶　隻数,A19_597,NA,実数型,NA
港湾・航路現況_漁港　総屯数,A19_598,NA,実数型,NA
港湾・航路現況_漁港　乗降人員　,A19_599,NA,実数型,NA
港湾・航路現況_漁港　海上出入貨物　出,A19_600,NA,実数型,NA
港湾・航路現況_漁港　海上出入貨物　入,A19_601,NA,実数型,NA
港湾・航路現況_漁港　海上出入貨物　計,A19_602,NA,実数型,NA
空港・航空路現況　都道県名　空港名　　,A19_603,NA,実数型,NA
空港・航空路現況　運航実績,A19_604,NA,実数型,NA
空港・航空路現況　　1日当たり運航回数　最盛期,A19_605,NA,実数型,NA
空港・航空路現況　　年間乗降人員　,A19_606,NA,実数型,NA
